time,V(n001),V(n009),V(vin1),V(vin2),V(n002),V(n012),V(vz),V(n004),V(n013),V(n005),V(n008),V(n007),V(n006),V(n011),V(n003),V(vout),V(n010),I(D1),I(D2),I(Rf),I(Rb),I(R3),I(R4),I(Rin),I(Rf2),I(R5),I(R6),I(R_weight1),I(R_weight2),I(Vcc),I(Vee),I(V1),I(V2),I(Vbias),I(Vref),Ix(input_buffer_1:1),Ix(input_buffer_1:2),Ix(input_buffer_1:3),Ix(input_buffer_1:4),Ix(input_buffer_1:5),Ix(input_buffer_2:1),Ix(input_buffer_2:2),Ix(input_buffer_2:3),Ix(input_buffer_2:4),Ix(input_buffer_2:5),Ix(weighted_sum:1),Ix(weighted_sum:2),Ix(weighted_sum:3),Ix(weighted_sum:4),Ix(weighted_sum:5),Ix(gain_stage:1),Ix(gain_stage:2),Ix(gain_stage:3),Ix(gain_stage:4),Ix(gain_stage:5),Ix(activation:1),Ix(activation:2),Ix(activation:3),Ix(activation:4),Ix(activation:5),Ix(limiter:1),Ix(limiter:2),Ix(limiter:3),Ix(limiter:4),Ix(limiter:5),Ix(output_stage:1),Ix(output_stage:2),Ix(output_stage:3),Ix(output_stage:4),Ix(output_stage:5)
2.666549909906766e-07,5.0,-5.0,0.266655,0.0,0.2504939,-0.000109817236,-1.8387014,0.10291965,2.0,1.5266598,-0.15601921,-0.6267131,0.06177988,0.54289746,-0.018673435,1.7375033,-1.4,-5.71565e-13,3.2725933e-05,-9.708105e-05,9.485402e-05,0.00016826822,0.0001682679,-0.000146488,-0.00014648787,6.0803966e-05,2.8078544e-05,7.378713e-06,-5.1514735e-06,-0.0034136733,0.0035085408,-5.3331e-10,0.0,-9.485402e-05,2.8e-09,5.3331e-10,5.009878e-10,0.0005030403,-0.0004956647,-7.3792144e-06,0.0,-2.1963446e-13,0.0004974003,-0.0005025518,5.151474e-06,0.0,2.058393e-10,0.0003520983,-0.0006174329,0.00026535295,0.0,-3.1203842e-10,0.0006610049,-0.0003462641,-0.0003147559,0.0,1.2355976e-10,0.00040413605,-0.00061142194,0.00020729209,0.0,-3.7346872e-11,0.00052842556,-0.0004676268,-6.080418e-05,-3.6774026e-09,-2.8e-09,0.00046756773,-0.0004675787,-2.45656e-18
3.1741557647814664e-07,5.0,-5.0,0.31741557,0.0,0.3013694,1.9373336e-05,-2.0622017,0.05979618,2.0,1.8490283,-0.10658558,-0.7945714,0.050660882,0.5753587,-0.0018193602,1.2610793,-1.4,-5.8717685e-13,5.0416398e-05,-0.00010609989,9.701019e-05,0.0001955616,0.0001955614,-0.00017983674,-0.00017983664,7.9275196e-05,2.8858904e-05,1.2078661e-05,-2.9888404e-06,-0.0034260997,0.003523119,-6.3483113e-10,0.0,-9.701019e-05,2.8e-09,6.3483113e-10,6.027388e-10,0.0005051339,-0.00049305893,-1.2079264e-05,0.0,3.874668e-14,0.00049847673,-0.0005014656,2.9888402e-06,0.0,1.1959236e-10,0.00032999276,-0.0006316377,0.00030166563,0.0,-2.1317115e-10,0.0006906899,-0.0003153102,-0.00037539814,0.0,1.01321763e-10,0.00038167427,-0.0006407782,0.0002591119,0.0,-3.6387204e-12,0.0005379044,-0.00045863498,-7.927524e-05,-4.1244035e-09,-2.8e-09,0.0004822277,-0.00048223344,2.5950192e-18
3.783068482892712e-07,5.0,-5.0,0.37830684,0.0,0.36223122,-1.572429e-05,-2.2191355,0.035769638,2.0,2.0966659,-0.061234187,-0.93508214,0.034252066,0.581619,-0.0021123232,0.65549576,-1.4,-5.937293e-13,6.411058e-05,-0.000112745256,9.8211516e-05,0.00021579013,0.00021579002,-0.00020624138,-0.00020624131,9.329698e-05,2.9186565e-05,1.632308e-05,-1.7892681e-06,-0.0034345028,0.0035327177,-7.566137e-10,0.0,-9.8211516e-05,2.8e-09,7.566137e-10,7.2446243e-10,0.0005068658,-0.0004905471,-1.6323804e-05,0.0,-3.1448575e-14,0.00049907464,-0.0005008639,1.7892683e-06,0.0,7.1539275e-11,0.00031363798,-0.0006421555,0.00032853984,0.0,-1.2246837e-10,0.00071295205,-0.0002909417,-0.0004220314,0.0,6.850413e-11,0.00036439107,-0.0006639201,0.00029953837,0.0,-4.2246467e-12,0.00054544344,-0.00045215225,-9.329704e-05,-4.438271e-09,-2.8e-09,0.00049213774,-0.0004921371,3.6260153e-18
4.957202345248491e-07,5.0,-5.0,0.49572024,0.0,0.4796576,-8.1944256e-07,-2.3992364,0.020104889,2.0,2.3494387,-0.024898674,-1.0836717,0.013989287,0.5887397,-0.0005569309,-0.5131254,-1.4,-5.9929546e-13,7.8846744e-05,-0.000120967066,9.899476e-05,0.00023743378,0.00023743372,-0.00023354492,-0.0002335449,0.000108311484,2.9464833e-05,2.2977636e-05,-1.0052854e-06,-0.0034307297,0.0035297167,-9.914405e-10,0.0,-9.899476e-05,2.8e-09,9.914405e-10,9.593152e-10,0.0005092411,-0.00048626921,-2.2978595e-05,0.0,-1.6388845e-15,0.00049946614,-0.0005004714,1.0052854e-06,0.0,4.0209776e-11,0.00029507387,-0.0006534553,0.00035840564,0.0,-4.9797347e-11,0.00073640014,-0.00026544515,-0.00047097864,0.0,2.7978576e-11,0.0003465434,-0.0006883889,0.00034185642,0.0,-1.1138619e-12,0.0005536058,-0.00044530022,-0.00010831152,-4.7984727e-09,-2.8e-09,0.0004903994,-0.0004903867,3.212081e-18
6.131133704506806e-07,5.0,-5.0,0.61311334,0.0,0.5970505,-5.8134907e-07,-2.5314946,0.016388658,2.0,2.4984524,-0.016520966,-1.1627414,0.007844276,0.5915582,-0.00026923907,-1.6810684,-1.4,-6.018268e-13,8.665588e-05,-0.00012739416,9.9180565e-05,0.00025149737,0.00025149732,-0.0002490608,-0.0002490608,0.00011624722,2.9591372e-05,2.9033092e-05,-8.19462e-07,-0.003399576,0.003498738,-1.2262268e-09,0.0,-9.9180565e-05,2.8e-09,1.2262268e-09,1.1941009e-09,0.0005110718,-0.00048204596,-2.9034283e-05,0.0,-1.1626983e-15,0.00049955887,-0.0005003783,8.194643e-07,0.0,3.277732e-11,0.0002818743,-0.00066074537,0.00037889657,0.0,-3.304193e-11,0.00075096707,-0.00025043412,-0.0005005581,0.0,1.5688551e-11,0.0003369719,-0.00070226815,0.000365308,0.0,-5.384781e-13,0.00055797445,-0.0004417332,-0.00011624722,-5.062989e-09,-2.8e-09,0.00046115764,-0.00046113288,9.430244e-18
7.482741254075236e-07,5.0,-5.0,0.74827415,0.0,0.7322104,-5.704448e-07,-2.6675422,0.016166741,2.0,2.6351843,-0.016178772,-1.2273402,0.007616622,0.59343886,-0.00024335615,-3.024532,-1.4,-6.0368144e-13,9.302558e-05,-0.00013418545,9.919166e-05,0.00026513636,0.0002651363,-0.00026275677,-0.00026275674,0.00012270968,2.968411e-05,3.5802183e-05,-8.0836554e-07,-0.00332841,0.0034275707,-1.4965482e-09,0.0,-9.919166e-05,2.8e-09,1.4965482e-09,1.4644208e-09,0.00051280524,-0.00047701193,-3.580364e-05,0.0,-1.1408893e-15,0.0004995644,-0.0005003728,8.0837026e-07,0.0,3.233348e-11,0.0002684039,-0.0006677041,0.00039932708,0.0,-3.235754e-11,0.0007646604,-0.000236794,-0.000527893,0.0,1.5233243e-11,0.00032903312,-0.0007144871,0.00038546635,0.0,-4.867123e-13,0.0005615665,-0.0004388628,-0.00012270965,-5.3350844e-09,-2.8e-09,0.0003923765,-0.00039233794,1.5499398e-17
7.982141416590556e-07,5.0,-5.0,0.79821414,0.0,0.78215,-6.774373e-07,-2.7174897,0.016164757,2.0,2.6851857,-0.016151838,-1.2508575,0.0076052495,0.5940808,-0.00024181891,-3.5191982,-1.4,-6.0432215e-13,9.534544e-05,-0.00013668272,9.919176e-05,0.00027013378,0.00027013375,-0.00026775803,-0.00026775803,0.00012506156,2.9716131e-05,3.829926e-05,-8.082717e-07,-0.0032816455,0.0033808015,-1.5964283e-09,0.0,-9.919176e-05,2.8e-09,1.5964283e-09,1.5642998e-09,0.00051334687,-0.00047505705,-3.830082e-05,0.0,-1.3548738e-15,0.00049956446,-0.0005003727,8.082748e-07,0.0,3.232951e-11,0.00026340838,-0.0006702029,0.0004068219,0.0,-3.2303677e-11,0.00076967286,-0.00023180824,-0.00053789176,0.0,1.52105e-11,0.00032616875,-0.0007189756,0.00039281952,0.0,-4.836378e-13,0.00056287984,-0.0004378243,-0.00012506155,-5.434979e-09,-2.8e-09,0.0003466044,-0.00034656076,1.12214925e-17
8.980941741621195e-07,5.0,-5.0,0.8980942,0.0,0.88202965,-4.690781e-08,-2.8173356,0.016173339,2.0,2.7849488,-0.016193211,-1.2977898,0.007575594,0.5953388,-0.00021177699,-4.494042,-1.4,-6.055506e-13,9.998027e-05,-0.00014167545,9.919133e-05,0.00028011424,0.0002801142,-0.00027773733,-0.00027773733,0.0001297578,2.977753e-05,4.3292814e-05,-8.086692e-07,-0.0031229996,0.0032221458,-1.7961883e-09,0.0,-9.919133e-05,2.8e-09,1.7961883e-09,1.7640592e-09,0.00051426823,-0.00047098607,-4.3294578e-05,0.0,-9.381543e-17,0.0004995643,-0.00050037296,8.086692e-07,0.0,3.2346674e-11,0.00025333572,-0.00067510264,0.00042179532,0.0,-3.2386423e-11,0.00077968463,-0.00022186119,-0.0005578515,0.0,1.5151188e-11,0.00032049854,-0.0007279805,0.0004074951,0.0,-4.23554e-13,0.0005655115,-0.00043575975,-0.0001297578,-5.6346714e-09,-2.8e-09,0.00019013663,-0.00019008279,4.90887e-19
9.46687922399055e-07,5.0,-5.0,0.94668794,0.0,0.930623,3.1566774e-08,-2.8659122,0.016177498,2.0,2.833515,-0.016198572,-1.3206124,0.007577934,0.59592575,-0.00020697259,-4.904339,-1.4,-6.061327e-13,0.000102233906,-0.0001441045,9.919113e-05,0.00028497138,0.00028497135,-0.00028259368,-0.00028259368,0.00013204054,2.9806635e-05,4.5722274e-05,-8.088733e-07,-0.0029986151,0.0030977568,-1.893376e-09,0.0,-9.919113e-05,2.8e-09,1.893376e-09,1.861246e-09,0.0005146647,-0.00046895366,-4.5724137e-05,0.0,6.313322e-17,0.00049956416,-0.000500373,8.088733e-07,0.0,3.2354997e-11,0.00024840658,-0.0006774593,0.0004290816,0.0,-3.239714e-11,0.00078455487,-0.00021701843,-0.00056756503,0.0,1.5155868e-11,0.0003177559,-0.0007323768,0.0004146342,0.0,-4.139452e-13,0.00056679384,-0.00043475933,-0.00013204054,-5.731825e-09,-2.8e-09,6.687511e-05,-6.681631e-05,3.0306467e-18
9.663616648942582e-07,5.0,-5.0,0.96636164,0.0,0.9502965,1.364556e-09,-2.885579,0.016179187,2.0,2.8531787,-0.016200056,-1.3298559,0.0075768796,0.59615904,-0.00020455716,-4.9880147,-1.4,-6.063636e-13,0.00010314695,-0.00014508792,9.919104e-05,0.0002869379,0.00028693787,-0.0002845602,-0.00028456017,0.00013296513,2.981818e-05,4.6705867e-05,-8.0895927e-07,-0.002949234,0.003048374,-1.9327233e-09,0.0,-9.919104e-05,2.8e-09,1.9327233e-09,1.900593e-09,0.0005148077,-0.0004681133,-4.6707766e-05,0.0,2.7289923e-18,0.0004995641,-0.0005003731,8.089592e-07,0.0,3.2358373e-11,0.0002464002,-0.0006784027,0.00043203158,0.0,-3.240011e-11,0.00078652793,-0.00021505871,-0.00057149807,0.0,1.515376e-11,0.00031664947,-0.00073416135,0.0004175253,0.0,-4.091143e-13,0.00056731445,-0.00043435537,-0.00013296513,-5.771158e-09,-2.8e-09,1.7970342e-05,-1.790954e-05,-2.2462321e-18
9.80610190626721e-07,5.0,-5.0,0.9806102,0.0,0.9645494,4.3422237e-06,-2.899817,0.016184043,2.0,2.8674245,-0.016196113,-1.3365451,0.0075810975,0.59632975,-0.00019947632,-4.996605,-1.4,-6.065292e-13,0.00010380811,-0.00014580005,9.91908e-05,0.0002883621,0.00028836206,-0.00028598434,-0.0002859843,0.00013363457,2.9826462e-05,4.741827e-05,-8.08985e-07,-0.0029503326,0.0030494707,-1.9612203e-09,0.0,-9.91908e-05,2.8e-09,1.9612203e-09,1.9290989e-09,0.0005149003,-0.00046749372,-4.74202e-05,0.0,8.684447e-15,0.00049956416,-0.00050037313,8.089849e-07,0.0,3.2368084e-11,0.0002449937,-0.0006791324,0.00043416795,0.0,-3.2392224e-11,0.00078789867,-0.00021358118,-0.0005743464,0.0,1.5162196e-11,0.00031588675,-0.0007354921,0.00041961888,0.0,-3.9895263e-13,0.00056767906,-0.00043405054,-0.00013363457,-5.799634e-09,-2.8e-09,1.9409956e-05,-1.9347699e-05,-1.1245323e-18
9.807946902706133e-07,5.0,-5.0,0.98079467,0.0,0.96473217,2.6371624e-06,-2.9000034,0.016182672,2.0,2.867607,-0.016198108,-1.3366334,0.0075794123,0.5963302,-0.00020112796,-4.9975386,-1.4,-6.0653137e-13,0.00010381666,-0.0001458093,9.919087e-05,0.00028838054,0.0002883805,-0.00028600276,-0.00028600273,0.00013364323,2.9826568e-05,4.7427475e-05,-8.0900173e-07,-0.0029475277,0.003046666,-1.9615893e-09,0.0,-9.919087e-05,2.8e-09,1.9615893e-09,1.9294644e-09,0.0005149035,-0.0004674877,-4.7429403e-05,0.0,5.2743242e-15,0.0004995641,-0.0005003731,8.090017e-07,0.0,3.2365343e-11,0.0002449561,-0.0006791225,0.00043419565,0.0,-3.2396214e-11,0.0007879393,-0.00021358496,-0.00057438324,0.0,1.5158826e-11,0.00031586204,-0.0007354945,0.00041964598,0.0,-4.0225592e-13,0.00056768884,-0.00043405165,-0.00013364323,-5.8000067e-09,-2.8e-09,1.661383e-05,-1.6551558e-05,1.9826924e-18
9.811636895583977e-07,5.0,-5.0,0.9811637,0.0,0.9650985,9.7536514e-08,-2.9003756,0.016180575,2.0,2.8679729,-0.01620126,-1.3368092,0.007576883,0.5963321,-0.00020358033,-4.9998803,-1.4,-6.065356e-13,0.00010383377,-0.00014582781,9.919097e-05,0.00028841745,0.00028841742,-0.00028603958,-0.00028603958,0.00013366055,2.982678e-05,4.7445894e-05,-8.090239e-07,-0.002934298,0.0030334364,-1.9623274e-09,0.0,-9.919097e-05,2.8e-09,1.9623274e-09,1.930197e-09,0.00051490887,-0.00046747463,-4.7447826e-05,0.0,1.9507295e-16,0.000499564,-0.000500373,8.090239e-07,0.0,3.2361152e-11,0.00024488845,-0.00067911024,0.00043425104,0.0,-3.2402518e-11,0.0007880106,-0.00021358253,-0.000574457,0.0,1.5153765e-11,0.00031582025,-0.0007355068,0.00041970014,0.0,-4.0716066e-13,0.00056770595,-0.00043405138,-0.00013366055,-5.8007514e-09,-2.8e-09,3.4001416e-06,-3.3378299e-06,6.124239e-18
9.814080674319207e-07,5.0,-5.0,0.98140806,0.0,0.96534276,-2.4457513e-08,-2.90062,0.016180528,2.0,2.868217,-0.016201338,-1.3369241,0.007576769,0.59633476,-0.00020368042,-4.9999175,-1.4,-6.065384e-13,0.000103845116,-0.00014584004,9.919097e-05,0.00028844186,0.00028844184,-0.00028606402,-0.00028606402,0.00013367205,2.9826922e-05,4.745811e-05,-8.0902765e-07,-0.002933729,0.0030328673,-1.9628161e-09,0.0,-9.919097e-05,2.8e-09,1.9628161e-09,1.9306856e-09,0.00051491056,-0.00046746415,-4.7460042e-05,0.0,-4.8914958e-17,0.000499564,-0.000500373,8.0902765e-07,0.0,3.236106e-11,0.00024486307,-0.0006791215,0.00043428768,0.0,-3.2402678e-11,0.0007880359,-0.00021355906,-0.00057450583,0.0,1.5153538e-11,0.00031580534,-0.00073552784,0.00041973605,0.0,-4.0736086e-13,0.00056771276,-0.00043404673,-0.00013367205,-5.80124e-09,-2.8e-09,2.8374584e-06,-2.775122e-06,-1.3948795e-18
9.815516278560585e-07,5.0,-5.0,0.98155165,0.0,0.9654861,-2.2614262e-07,-2.9007638,0.016180389,2.0,2.8683603,-0.01620156,-1.3369917,0.0075765727,0.59633625,-0.00020386658,-4.999821,-1.4,-6.065401e-13,0.00010385177,-0.00014584721,9.919098e-05,0.0002884562,0.00028845618,-0.00028607837,-0.00028607834,0.00013367878,2.9827004e-05,4.7465288e-05,-8.090307e-07,-0.0029352799,0.0030344182,-1.9631032e-09,0.0,-9.919098e-05,2.8e-09,1.9631032e-09,1.9309723e-09,0.0005149117,-0.00046745816,-4.7467216e-05,0.0,-4.522852e-16,0.000499564,-0.000500373,8.090307e-07,0.0,3.2360774e-11,0.0002448465,-0.0006791265,0.00043430922,0.0,-3.240312e-11,0.00078805274,-0.00021354717,-0.0005745345,0.0,1.5153146e-11,0.00031579557,-0.0007355392,0.00041975713,0.0,-4.0773317e-13,0.0005677171,-0.00043404437,-0.00013367878,-5.8015273e-09,-2.8e-09,4.392129e-06,-4.329778e-06,-8.340362e-18
9.817366843038751e-07,5.0,-5.0,0.98173666,0.0,0.9656714,3.593131e-08,-2.9009485,0.016180588,2.0,2.8685455,-0.01620135,-1.3370783,0.0075768232,0.5963386,-0.00020359702,-4.9999013,-1.4,-6.065422e-13,0.000103860366,-0.00014585645,9.919097e-05,0.00028847472,0.00028847466,-0.00028609685,-0.00028609685,0.00013368747,2.9827112e-05,4.7474543e-05,-8.090276e-07,-0.0029340822,0.0030332203,-1.9634734e-09,0.0,-9.919097e-05,2.8e-09,1.9634734e-09,1.9313429e-09,0.0005149127,-0.00046744983,-4.7476475e-05,0.0,7.186262e-17,0.000499564,-0.000500373,8.090276e-07,0.0,3.2361176e-11,0.0002448295,-0.00067913724,0.00043433695,0.0,-3.2402702e-11,0.0007880686,-0.00021352597,-0.00057457155,0.0,1.5153646e-11,0.00031578753,-0.00073555834,0.00041978434,0.0,-4.0719405e-13,0.00056772126,-0.00043403983,-0.00013368747,-5.801897e-09,-2.8e-09,3.1985137e-06,-3.136144e-06,-2.4995926e-18
9.819140064765317e-07,5.0,-5.0,0.981914,0.0,0.9658487,-1.1775493e-08,-2.9011257,0.016180575,2.0,2.8687227,-0.016201397,-1.3371617,0.0075767776,0.59634066,-0.00020363004,-4.999902,-1.4,-6.065443e-13,0.00010386859,-0.00014586531,9.919097e-05,0.00028849245,0.0002884924,-0.00028611458,-0.00028611458,0.00013369581,2.9827215e-05,4.748341e-05,-8.090293e-07,-0.002934074,0.0030332124,-1.963828e-09,0.0,-9.919097e-05,2.8e-09,1.963828e-09,1.9316975e-09,0.00051491393,-0.0004674422,-4.748534e-05,0.0,-2.3550988e-17,0.000499564,-0.000500373,8.090293e-07,0.0,3.236115e-11,0.00024481112,-0.0006791454,0.00043436355,0.0,-3.2402796e-11,0.00078808673,-0.00021350871,-0.000574607,0.0,1.5153555e-11,0.00031577717,-0.000735574,0.00041981039,0.0,-4.0726008e-13,0.0005677261,-0.0004340363,-0.00013369581,-5.8022516e-09,-2.8e-09,3.1950142e-06,-3.1326263e-06,-1.4731324e-20
9.828956275790534e-07,5.0,-5.0,0.9828956,0.0,0.9668303,5.590717e-09,-2.902107,0.016180674,2.0,2.8697038,-0.016201476,-1.3376228,0.0075767906,0.5963521,-0.00020353886,-4.999908,-1.4,-6.065556e-13,0.00010391414,-0.00014591438,9.919097e-05,0.00028859056,0.00028859053,-0.0002862127,-0.0002862127,0.00013374192,2.9827781e-05,4.753248e-05,-8.0903345e-07,-0.0029339555,0.0030330936,-1.9657913e-09,0.0,-9.919097e-05,2.8e-09,1.9657913e-09,1.9336608e-09,0.00051492034,-0.00046739957,-4.7534417e-05,0.0,1.1181433e-17,0.000499564,-0.000500373,8.0903345e-07,0.0,3.236135e-11,0.00024471077,-0.00067919225,0.00043451073,0.0,-3.2402952e-11,0.000788185,-0.00021341076,-0.0005748032,0.0,1.515358e-11,0.00031572237,-0.00073566346,0.0004199546,0.0,-4.0707772e-13,0.00056775205,-0.00043401614,-0.00013374192,-5.804214e-09,-2.8e-09,3.1010695e-06,-3.0385816e-06,3.9439264e-18
9.84204455715749e-07,5.0,-5.0,0.9842045,0.0,0.9681391,6.7920674e-09,-2.9034154,0.016180793,2.0,2.8710117,-0.016201593,-1.3382376,0.0075767874,0.5963673,-0.00020343797,-4.9999137,-1.4,-6.0657073e-13,0.00010397488,-0.00014597981,9.919096e-05,0.00028872138,0.00028872135,-0.0002863435,-0.00028634348,0.00013380342,2.9828538e-05,4.7597918e-05,-8.090393e-07,-0.002933822,0.0030329602,-1.968409e-09,0.0,-9.919096e-05,2.8e-09,1.968409e-09,1.9362782e-09,0.00051492895,-0.00046734273,-4.7599853e-05,0.0,1.35841346e-17,0.000499564,-0.000500373,8.090393e-07,0.0,3.2361586e-11,0.0002445768,-0.00067925453,0.00043470698,0.0,-3.2403188e-11,0.0007883162,-0.00021328033,-0.00057506486,0.0,1.5153575e-11,0.0003156491,-0.00073578244,0.0004201469,0.0,-4.0687595e-13,0.0005677867,-0.0004339893,-0.00013380342,-5.8068306e-09,-2.8e-09,3.0004776e-06,-2.9378562e-06,2.4858582e-17
9.868221119891404e-07,5.0,-5.0,0.9868221,0.0,0.97075677,5.4745293e-09,-2.906032,0.016181031,2.0,2.8736281,-0.016201831,-1.3394672,0.0075767785,0.5963977,-0.00020323799,-4.9999237,-1.4,-6.066009e-13,0.000104096354,-0.00014611066,9.919095e-05,0.00028898302,0.000288983,-0.00028660512,-0.00028660512,0.0001339264,2.9830047e-05,4.7728787e-05,-8.0905124e-07,-0.0029335853,0.0030327232,-1.9736441e-09,0.0,-9.919095e-05,2.8e-09,1.9736441e-09,1.9415136e-09,0.00051494595,-0.0004672289,-4.773073e-05,0.0,1.0949059e-17,0.000499564,-0.000500373,8.0905124e-07,0.0,3.236206e-11,0.00024430885,-0.00067937904,0.00043509947,0.0,-3.2403663e-11,0.0007885786,-0.00021301949,-0.0005755881,0.0,1.5153557e-11,0.00031550252,-0.00073602045,0.00042053152,0.0,-4.0647596e-13,0.00056785607,-0.00043393567,-0.0001339264,-5.812064e-09,-2.8e-09,2.8294123e-06,-2.7665244e-06,9.001843e-18
9.92057424535923e-07,5.0,-5.0,0.99205744,0.0,0.975992,4.6835575e-09,-2.9112654,0.016181508,2.0,2.8788605,-0.01620231,-1.3419265,0.0075767646,0.5964583,-0.0002028314,-4.9999375,-1.4,-6.066612e-13,0.000104339306,-0.00014637235,9.9190926e-05,0.0002895063,0.00028950628,-0.00028712838,-0.00028712835,0.00013417237,2.983306e-05,4.7990525e-05,-8.090751e-07,-0.002933187,0.0030323241,-1.9841149e-09,0.0,-9.9190926e-05,2.8e-09,1.9841149e-09,1.9519841e-09,0.0005149796,-0.00046700085,-4.799248e-05,0.0,9.367115e-18,0.000499564,-0.0005003731,8.090751e-07,0.0,3.2363015e-11,0.00024377265,-0.00067962776,0.00043588446,0.0,-3.240462e-11,0.0007891034,-0.00021249782,-0.00057663466,0.0,1.515353e-11,0.0003152095,-0.00073649664,0.0004213007,0.0,-4.056628e-13,0.0005679948,-0.00043382842,-0.00013417237,-5.822531e-09,-2.8e-09,2.5631048e-06,-2.4996837e-06,8.8009875e-18
1e-06,5.0,-5.0,1.0,0.0,0.9839345,1.3596189e-08,-2.919205,0.01618224,2.0,2.8867986,-0.016203038,-1.3456575,0.007576756,0.5965502,-0.00020219917,-4.999953,-1.4,-6.0675244e-13,0.0001047079,-0.00014676937,9.919089e-05,0.0002903002,0.00029030014,-0.0002879222,-0.00028792216,0.00013454552,2.9837622e-05,4.8387614e-05,-8.091113e-07,-0.002932668,0.0030318045,-2e-09,0.0,-9.919089e-05,2.8e-09,2e-09,1.967869e-09,0.00051502994,-0.00046665422,-4.8389582e-05,0.0,2.7192378e-17,0.000499564,-0.0005003731,8.091113e-07,0.0,3.236448e-11,0.00024295886,-0.0006800048,0.0004370754,0.0,-3.2406078e-11,0.0007898995,-0.00021170631,-0.00057822233,0.0,1.5153512e-11,0.00031476526,-0.00073721935,0.00042246768,0.0,-4.0439833e-13,0.0005682052,-0.00043366573,-0.00013454552,-5.8384098e-09,-2.8e-09,2.2452116e-06,-2.1809815e-06,1.6173247e-17
1.0055598028248538e-06,5.0,-5.0,1.0,0.0,0.9884368,-2.2979793e-07,-2.9247117,0.01593106,2.0,2.8923507,-0.016180316,-1.3482687,0.007575468,0.5966143,-0.00020176386,-4.999958,-1.4,-6.068161e-13,0.000104965904,-0.00014703214,9.920345e-05,0.00029085315,0.0002908531,-0.00028847752,-0.00028847752,0.0001348067,2.9840803e-05,4.8625283e-05,-7.965645e-07,-0.0029323762,0.0030315248,-2e-09,0.0,-9.920345e-05,2.8e-09,2e-09,1.9768736e-09,0.0005150502,-0.00046643685,-4.8627262e-05,0.0,-4.595959e-16,0.0004995702,-0.0005003668,7.9656434e-07,0.0,3.1862124e-11,0.0002423893,-0.00068025093,0.0004378911,0.0,-3.236063e-11,0.0007904539,-0.00021115248,-0.0005793306,0.0,1.5150936e-11,0.00031445443,-0.000737725,0.00042328422,0.0,-4.0352772e-13,0.00056835264,-0.00043355196,-0.0001348067,-5.849423e-09,-2.8e-09,2.1054952e-06,-2.0406997e-06,-1.0525796e-18
1.0119138631961154e-06,5.0,-5.0,1.0,0.0,0.9918735,-7.038745e-07,-2.9307394,0.0152831925,2.0,2.898644,-0.016047526,-1.3512477,0.0075611556,0.5966873,-0.0002011511,-4.9999633,-1.4,-6.068884e-13,0.00010526023,-0.00014730114,9.923584e-05,0.0002914692,0.00029146916,-0.00028910828,-0.00028910825,0.00013510465,2.9844421e-05,4.882951e-05,-7.641948e-07,-0.0029320975,0.0030312778,-2e-09,0.0,-9.923584e-05,2.8e-09,2e-09,1.983747e-09,0.0005150772,-0.0004662597,-4.8831494e-05,0.0,-1.407749e-15,0.0004995864,-0.0005003506,7.6419434e-07,0.0,3.0566386e-11,0.00024175635,-0.00068050297,0.00043877616,0.0,-3.2095052e-11,0.000791071,-0.00021052278,-0.0005805774,0.0,1.5122311e-11,0.00031410076,-0.00073830003,0.00042421292,0.0,-4.0230221e-13,0.0005685208,-0.0004334222,-0.00013510465,-5.861479e-09,-2.8e-09,1.9849647e-06,-1.9195234e-06,-3.915498e-17
1.0246219839386386e-06,5.0,-5.0,1.0,0.0,0.9957705,-1.538768e-06,-2.9415483,0.01355502,2.0,2.9107566,-0.015395775,-1.3571163,0.0074415565,0.59683156,-0.00019872189,-4.9999695,-1.4,-6.0703027e-13,0.00010584025,-0.00014775517,9.932225e-05,0.00029261527,0.00029261524,-0.0002903315,-0.0002903315,0.00013569176,2.9851515e-05,4.9110775e-05,-6.778279e-07,-0.0029316605,0.003030926,-2e-09,0.0,-9.932224e-05,2.8e-09,2e-09,1.991541e-09,0.0005151337,-0.00046603495,-4.9112776e-05,0.0,-3.0775358e-15,0.00049962953,-0.0005003074,6.7783094e-07,0.0,2.711004e-11,0.00024059963,-0.0006809463,0.00044037632,0.0,-3.079155e-11,0.00079222006,-0.00020930274,-0.0005829467,0.0,1.4883112e-11,0.0003134082,-0.00073941774,0.00042602324,0.0,-3.9744377e-13,0.00056885235,-0.0004331666,-0.00013569176,-5.8830967e-09,-2.8e-09,1.8169872e-06,-1.7502585e-06,-3.031012e-17
